trial_type,vertex,chromo,spatial_act
Stim C4,766,HbR,-0.0
Stim C4,767,HbO,0.0
Stim C4,767,HbR,-0.0
Stim C4,768,HbO,0.0
Stim C4,768,HbR,-0.0
Stim C4,769,HbO,0.0
Stim C4,769,HbR,-0.0
Stim C4,770,HbO,0.0
Stim C4,770,HbR,-0.0
Stim C4,771,HbO,0.0
Stim C4,771,HbR,-0.0
Stim C4,772,HbO,0.0
Stim C4,772,HbR,-0.0
Stim C4,773,HbO,0.0
Stim C4,773,HbR,-0.0
Stim C4,774,HbO,0.0
Stim C4,774,HbR,-0.0
Stim C4,775,HbO,0.0
Stim C4,775,HbR,-0.0
Stim C4,776,HbO,0.0
Stim C4,776,HbR,-0.0
Stim C4,777,HbO,0.0
Stim C4,777,HbR,-0.0
Stim C4,778,HbO,0.0
Stim C4,778,HbR,-0.0
Stim C4,779,HbO,0.0
Stim C4,779,HbR,-0.0
Stim C4,780,HbO,0.0
Stim C4,780,HbR,-0.0
Stim C4,781,HbO,0.0
Stim C4,781,HbR,-0.0
Stim C4,782,HbO,0.0
Stim C4,782,HbR,-0.0
Stim C4,783,HbO,0.0
Stim C4,783,HbR,-0.0
Stim C4,784,HbO,0.0
Stim C4,784,HbR,-0.0
Stim C4,785,HbO,0.0
Stim C4,785,HbR,-0.0
Stim C4,786,HbO,0.0
Stim C4,786,HbR,-0.0
Stim C4,787,HbO,0.0
Stim C4,787,HbR,-0.0
Stim C4,788,HbO,0.0
Stim C4,788,HbR,-0.0
Stim C4,789,HbO,0.0
Stim C4,789,HbR,-0.0
Stim C4,790,HbO,0.0
Stim C4,790,HbR,-0.0
Stim C4,791,HbO,0.0
Stim C4,791,HbR,-0.0
Stim C4,792,HbO,0.0
Stim C4,792,HbR,-0.0
Stim C4,793,HbO,0.0
Stim C4,793,HbR,-0.0
Stim C4,794,HbO,0.0
Stim C4,794,HbR,-0.0
Stim C4,795,HbO,0.0
Stim C4,795,HbR,-0.0
Stim C4,796,HbO,0.0
Stim C4,796,HbR,-0.0
Stim C4,797,HbO,0.0
Stim C4,797,HbR,-0.0
Stim C4,798,HbO,0.0
Stim C4,798,HbR,-0.0
Stim C4,799,HbO,0.0
Stim C4,799,HbR,-0.0
Stim C4,800,HbO,0.0
Stim C4,800,HbR,-0.0
Stim C4,801,HbO,0.0
Stim C4,801,HbR,-0.0
Stim C4,802,HbO,0.0
Stim C4,802,HbR,-0.0
Stim C4,803,HbO,0.0
Stim C4,803,HbR,-0.0
Stim C4,804,HbO,0.0
Stim C4,804,HbR,-0.0
Stim C4,805,HbO,0.0
Stim C4,805,HbR,-0.0
Stim C4,806,HbO,0.0
Stim C4,806,HbR,-0.0
Stim C4,807,HbO,0.0
Stim C4,807,HbR,-0.0
Stim C4,808,HbO,0.0
Stim C4,808,HbR,-0.0
Stim C4,809,HbO,0.0
Stim C4,809,HbR,-0.0
Stim C4,810,HbO,0.0
Stim C4,810,HbR,-0.0
Stim C4,811,HbO,0.0
Stim C4,811,HbR,-0.0
Stim C4,812,HbO,0.0
Stim C4,812,HbR,-0.0
Stim C4,813,HbO,0.0
Stim C4,813,HbR,-0.0
Stim C4,814,HbO,0.0
Stim C4,814,HbR,-0.0
Stim C4,815,HbO,0.0
Stim C4,815,HbR,-0.0
Stim C4,816,HbO,0.0
Stim C4,816,HbR,-0.0
Stim C4,817,HbO,0.0
Stim C4,817,HbR,-0.0
Stim C4,818,HbO,0.0
Stim C4,818,HbR,-0.0
Stim C4,819,HbO,0.0
Stim C4,819,HbR,-0.0
Stim C4,820,HbO,0.0
Stim C4,820,HbR,-0.0
Stim C4,821,HbO,0.0
Stim C4,821,HbR,-0.0
Stim C4,822,HbO,0.0
Stim C4,822,HbR,-0.0
Stim C4,823,HbO,0.0
Stim C4,823,HbR,-0.0
Stim C4,824,HbO,0.0
Stim C4,824,HbR,-0.0
Stim C4,825,HbO,0.0
Stim C4,825,HbR,-0.0
Stim C4,826,HbO,0.0
Stim C4,826,HbR,-0.0
Stim C4,827,HbO,0.0
Stim C4,827,HbR,-0.0
Stim C4,828,HbO,0.0
Stim C4,828,HbR,-0.0
Stim C4,829,HbO,0.0
Stim C4,829,HbR,-0.0
Stim C4,830,HbO,0.0
Stim C4,830,HbR,-0.0
Stim C4,831,HbO,0.0
Stim C4,831,HbR,-0.0
Stim C4,832,HbO,0.0
Stim C4,832,HbR,-0.0
Stim C4,833,HbO,0.0
Stim C4,833,HbR,-0.0
Stim C4,834,HbO,0.0
Stim C4,834,HbR,-0.0
Stim C4,835,HbO,0.0
Stim C4,835,HbR,-0.0
Stim C4,836,HbO,0.0
Stim C4,836,HbR,-0.0
Stim C4,837,HbO,0.0
Stim C4,837,HbR,-0.0
Stim C4,838,HbO,0.0
Stim C4,838,HbR,-0.0
Stim C4,839,HbO,0.0
Stim C4,839,HbR,-0.0
Stim C4,840,HbO,0.0
Stim C4,840,HbR,-0.0
Stim C4,841,HbO,0.0
Stim C4,841,HbR,-0.0
Stim C4,842,HbO,0.0
Stim C4,842,HbR,-0.0
Stim C4,843,HbO,0.0
Stim C4,843,HbR,-0.0
Stim C4,844,HbO,0.0
Stim C4,844,HbR,-0.0
Stim C4,845,HbO,0.0
Stim C4,845,HbR,-0.0
Stim C4,846,HbO,0.0
Stim C4,846,HbR,-0.0
Stim C4,847,HbO,0.0
Stim C4,847,HbR,-0.0
Stim C4,848,HbO,0.0
Stim C4,848,HbR,-0.0
Stim C4,849,HbO,0.0
Stim C4,849,HbR,-0.0
Stim C4,850,HbO,0.0
Stim C4,850,HbR,-0.0
Stim C4,851,HbO,0.0
Stim C4,851,HbR,-0.0
Stim C4,852,HbO,0.0
Stim C4,852,HbR,-0.0
Stim C4,853,HbO,0.0
Stim C4,853,HbR,-0.0
Stim C4,854,HbO,0.0
Stim C4,854,HbR,-0.0
Stim C4,855,HbO,0.0
Stim C4,855,HbR,-0.0
Stim C4,856,HbO,0.0
Stim C4,856,HbR,-0.0
Stim C4,857,HbO,0.0
Stim C4,857,HbR,-0.0
Stim C4,858,HbO,0.0
Stim C4,858,HbR,-0.0
Stim C4,859,HbO,0.0
Stim C4,859,HbR,-0.0
Stim C4,860,HbO,0.0
Stim C4,860,HbR,-0.0
Stim C4,861,HbO,0.0
Stim C4,861,HbR,-0.0
Stim C4,862,HbO,0.0
Stim C4,862,HbR,-0.0
Stim C4,863,HbO,0.0
Stim C4,863,HbR,-0.0
Stim C4,864,HbO,0.0
Stim C4,864,HbR,-0.0
Stim C4,865,HbO,0.0
Stim C4,865,HbR,-0.0
Stim C4,866,HbO,0.0
Stim C4,866,HbR,-0.0
Stim C4,867,HbO,0.0
Stim C4,867,HbR,-0.0
Stim C4,868,HbO,0.0
Stim C4,868,HbR,-0.0
Stim C4,869,HbO,0.0
Stim C4,869,HbR,-0.0
Stim C4,870,HbO,0.0
Stim C4,870,HbR,-0.0
Stim C4,871,HbO,0.0
Stim C4,871,HbR,-0.0
Stim C4,872,HbO,0.0
Stim C4,872,HbR,-0.0
Stim C4,873,HbO,0.0
Stim C4,873,HbR,-0.0
Stim C4,874,HbO,0.0
Stim C4,874,HbR,-0.0
Stim C4,875,HbO,0.0
Stim C4,875,HbR,-0.0
Stim C4,876,HbO,0.0
Stim C4,876,HbR,-0.0
Stim C4,877,HbO,0.0
Stim C4,877,HbR,-0.0
Stim C4,878,HbO,0.0
Stim C4,878,HbR,-0.0
Stim C4,879,HbO,0.0
Stim C4,879,HbR,-0.0
Stim C4,880,HbO,0.0
Stim C4,880,HbR,-0.0
Stim C4,881,HbO,0.0
Stim C4,881,HbR,-0.0
Stim C4,882,HbO,0.0
Stim C4,882,HbR,-0.0
Stim C4,883,HbO,0.0
Stim C4,883,HbR,-0.0
Stim C4,884,HbO,0.0
Stim C4,884,HbR,-0.0
Stim C4,885,HbO,0.0
Stim C4,885,HbR,-0.0
Stim C4,886,HbO,0.0
Stim C4,886,HbR,-0.0
Stim C4,887,HbO,0.0
Stim C4,887,HbR,-0.0
Stim C4,888,HbO,0.0
Stim C4,888,HbR,-0.0
Stim C4,889,HbO,0.0
Stim C4,889,HbR,-0.0
Stim C4,890,HbO,0.0
Stim C4,890,HbR,-0.0
Stim C4,891,HbO,0.0
Stim C4,891,HbR,-0.0
Stim C4,892,HbO,0.0
Stim C4,892,HbR,-0.0
Stim C4,893,HbO,0.0
Stim C4,893,HbR,-0.0
Stim C4,894,HbO,0.0
Stim C4,894,HbR,-0.0
Stim C4,895,HbO,0.0
Stim C4,895,HbR,-0.0
Stim C4,896,HbO,0.0
Stim C4,896,HbR,-0.0
Stim C4,897,HbO,0.0
Stim C4,897,HbR,-0.0
Stim C4,898,HbO,0.0
Stim C4,898,HbR,-0.0
Stim C4,899,HbO,0.0
Stim C4,899,HbR,-0.0
Stim C4,900,HbO,0.0
Stim C4,900,HbR,-0.0
Stim C4,901,HbO,0.0
Stim C4,901,HbR,-0.0
Stim C4,902,HbO,0.0
Stim C4,902,HbR,-0.0
Stim C4,903,HbO,0.0
Stim C4,903,HbR,-0.0
Stim C4,904,HbO,0.0
Stim C4,904,HbR,-0.0
Stim C4,905,HbO,0.0
Stim C4,905,HbR,-0.0
Stim C4,906,HbO,0.0
Stim C4,906,HbR,-0.0
Stim C4,907,HbO,0.0
Stim C4,907,HbR,-0.0
Stim C4,908,HbO,0.0
Stim C4,908,HbR,-0.0
Stim C4,909,HbO,0.0
Stim C4,909,HbR,-0.0
Stim C4,910,HbO,0.0
Stim C4,910,HbR,-0.0
Stim C4,911,HbO,0.0
Stim C4,911,HbR,-0.0
Stim C4,912,HbO,0.0
Stim C4,912,HbR,-0.0
Stim C4,913,HbO,0.0
Stim C4,913,HbR,-0.0
Stim C4,914,HbO,0.0
Stim C4,914,HbR,-0.0
Stim C4,915,HbO,0.0
Stim C4,915,HbR,-0.0
Stim C4,916,HbO,0.0
Stim C4,916,HbR,-0.0
Stim C4,917,HbO,0.0
Stim C4,917,HbR,-0.0
Stim C4,918,HbO,0.0
Stim C4,918,HbR,-0.0
Stim C4,919,HbO,0.0
Stim C4,919,HbR,-0.0
Stim C4,920,HbO,0.0
Stim C4,920,HbR,-0.0
Stim C4,921,HbO,0.0
Stim C4,921,HbR,-0.0
Stim C4,922,HbO,0.0
Stim C4,922,HbR,-0.0
Stim C4,923,HbO,0.0
Stim C4,923,HbR,-0.0
Stim C4,924,HbO,0.0
Stim C4,924,HbR,-0.0
Stim C4,925,HbO,0.0
Stim C4,925,HbR,-0.0
Stim C4,926,HbO,0.0
Stim C4,926,HbR,-0.0
Stim C4,927,HbO,0.0
Stim C4,927,HbR,-0.0
Stim C4,928,HbO,0.0
Stim C4,928,HbR,-0.0
Stim C4,929,HbO,0.0
Stim C4,929,HbR,-0.0
Stim C4,930,HbO,0.0
Stim C4,930,HbR,-0.0
Stim C4,931,HbO,0.0
Stim C4,931,HbR,-0.0
Stim C4,932,HbO,0.0
Stim C4,932,HbR,-0.0
Stim C4,933,HbO,0.0
Stim C4,933,HbR,-0.0
Stim C4,934,HbO,0.0
Stim C4,934,HbR,-0.0
Stim C4,935,HbO,0.0
Stim C4,935,HbR,-0.0
Stim C4,936,HbO,0.0
Stim C4,936,HbR,-0.0
Stim C4,937,HbO,0.0
Stim C4,937,HbR,-0.0
Stim C4,938,HbO,0.0
Stim C4,938,HbR,-0.0
Stim C4,939,HbO,0.0
Stim C4,939,HbR,-0.0
Stim C4,940,HbO,0.0
Stim C4,940,HbR,-0.0
Stim C4,941,HbO,0.0
Stim C4,941,HbR,-0.0
Stim C4,942,HbO,0.0
Stim C4,942,HbR,-0.0
Stim C4,943,HbO,0.0
Stim C4,943,HbR,-0.0
Stim C4,944,HbO,0.0
Stim C4,944,HbR,-0.0
Stim C4,945,HbO,0.0
Stim C4,945,HbR,-0.0
Stim C4,946,HbO,0.0
Stim C4,946,HbR,-0.0
Stim C4,947,HbO,0.0
Stim C4,947,HbR,-0.0
Stim C4,948,HbO,0.0
Stim C4,948,HbR,-0.0
Stim C4,949,HbO,0.0
Stim C4,949,HbR,-0.0
Stim C4,950,HbO,0.0
Stim C4,950,HbR,-0.0
Stim C4,951,HbO,0.0
Stim C4,951,HbR,-0.0
Stim C4,952,HbO,0.0
Stim C4,952,HbR,-0.0
Stim C4,953,HbO,0.0
Stim C4,953,HbR,-0.0
Stim C4,954,HbO,0.0
Stim C4,954,HbR,-0.0
Stim C4,955,HbO,0.0
Stim C4,955,HbR,-0.0
Stim C4,956,HbO,0.0
Stim C4,956,HbR,-0.0
Stim C4,957,HbO,0.0
Stim C4,957,HbR,-0.0
Stim C4,958,HbO,0.0
Stim C4,958,HbR,-0.0
Stim C4,959,HbO,0.0
Stim C4,959,HbR,-0.0
Stim C4,960,HbO,0.0
Stim C4,960,HbR,-0.0
Stim C4,961,HbO,0.0
Stim C4,961,HbR,-0.0
Stim C4,962,HbO,0.0
Stim C4,962,HbR,-0.0
Stim C4,963,HbO,0.0
Stim C4,963,HbR,-0.0
Stim C4,964,HbO,0.0
Stim C4,964,HbR,-0.0
Stim C4,965,HbO,0.0
Stim C4,965,HbR,-0.0
Stim C4,966,HbO,0.0
Stim C4,966,HbR,-0.0
Stim C4,967,HbO,0.0
Stim C4,967,HbR,-0.0
Stim C4,968,HbO,0.0
Stim C4,968,HbR,-0.0
Stim C4,969,HbO,0.0
Stim C4,969,HbR,-0.0
Stim C4,970,HbO,0.0
Stim C4,970,HbR,-0.0
Stim C4,971,HbO,0.0
Stim C4,971,HbR,-0.0
Stim C4,972,HbO,0.0
Stim C4,972,HbR,-0.0
Stim C4,973,HbO,0.0
Stim C4,973,HbR,-0.0
Stim C4,974,HbO,0.0
Stim C4,974,HbR,-0.0
Stim C4,975,HbO,0.0
Stim C4,975,HbR,-0.0
Stim C4,976,HbO,0.0
Stim C4,976,HbR,-0.0
Stim C4,977,HbO,0.0
Stim C4,977,HbR,-0.0
Stim C4,978,HbO,0.0
Stim C4,978,HbR,-0.0
Stim C4,979,HbO,0.0
Stim C4,979,HbR,-0.0
Stim C4,980,HbO,0.0
Stim C4,980,HbR,-0.0
Stim C4,981,HbO,0.0
Stim C4,981,HbR,-0.0
Stim C4,982,HbO,0.0
Stim C4,982,HbR,-0.0
Stim C4,983,HbO,0.0
Stim C4,983,HbR,-0.0
Stim C4,984,HbO,0.0
Stim C4,984,HbR,-0.0
Stim C4,985,HbO,0.0
Stim C4,985,HbR,-0.0
Stim C4,986,HbO,0.0
Stim C4,986,HbR,-0.0
Stim C4,987,HbO,0.0
Stim C4,987,HbR,-0.0
Stim C4,988,HbO,0.0
Stim C4,988,HbR,-0.0
Stim C4,989,HbO,0.0
Stim C4,989,HbR,-0.0
Stim C4,990,HbO,0.0
Stim C4,990,HbR,-0.0
Stim C4,991,HbO,0.0
Stim C4,991,HbR,-0.0
Stim C4,992,HbO,0.0
Stim C4,992,HbR,-0.0
Stim C4,993,HbO,0.0
Stim C4,993,HbR,-0.0
Stim C4,994,HbO,0.0
Stim C4,994,HbR,-0.0
Stim C4,995,HbO,0.0
Stim C4,995,HbR,-0.0
Stim C4,996,HbO,0.0
Stim C4,996,HbR,-0.0
Stim C4,997,HbO,0.0
Stim C4,997,HbR,-0.0
Stim C4,998,HbO,0.0
Stim C4,998,HbR,-0.0
Stim C4,999,HbO,0.0
Stim C4,999,HbR,-0.0
Stim C4,1000,HbO,0.0
Stim C4,1000,HbR,-0.0
Stim C4,1001,HbO,0.0
Stim C4,1001,HbR,-0.0
Stim C4,1002,HbO,0.0
Stim C4,1002,HbR,-0.0
Stim C4,1003,HbO,0.0
Stim C4,1003,HbR,-0.0
Stim C4,1004,HbO,0.0
Stim C4,1004,HbR,-0.0
Stim C4,1005,HbO,0.0
Stim C4,1005,HbR,-0.0
Stim C4,1006,HbO,0.0
Stim C4,1006,HbR,-0.0
Stim C4,1007,HbO,0.0
Stim C4,1007,HbR,-0.0
Stim C4,1008,HbO,0.0
Stim C4,1008,HbR,-0.0
Stim C4,1009,HbO,0.0
Stim C4,1009,HbR,-0.0
Stim C4,1010,HbO,0.0
Stim C4,1010,HbR,-0.0
Stim C4,1011,HbO,0.0
Stim C4,1011,HbR,-0.0
Stim C4,1012,HbO,0.0
Stim C4,1012,HbR,-0.0
Stim C4,1013,HbO,0.0
Stim C4,1013,HbR,-0.0
Stim C4,1014,HbO,0.0
Stim C4,1014,HbR,-0.0
Stim C4,1015,HbO,0.0
Stim C4,1015,HbR,-0.0
Stim C4,1016,HbO,0.0
Stim C4,1016,HbR,-0.0
Stim C4,1017,HbO,0.0
Stim C4,1017,HbR,-0.0
Stim C4,1018,HbO,0.0
Stim C4,1018,HbR,-0.0
Stim C4,1019,HbO,0.0
Stim C4,1019,HbR,-0.0
Stim C4,1020,HbO,0.0
Stim C4,1020,HbR,-0.0
Stim C4,1021,HbO,0.0
Stim C4,1021,HbR,-0.0
Stim C4,1022,HbO,0.0
Stim C4,1022,HbR,-0.0
Stim C4,1023,HbO,0.0
Stim C4,1023,HbR,-0.0
Stim C4,1024,HbO,0.0
Stim C4,1024,HbR,-0.0
Stim C4,1025,HbO,0.0
Stim C4,1025,HbR,-0.0
Stim C4,1026,HbO,0.0
Stim C4,1026,HbR,-0.0
Stim C4,1027,HbO,0.0
Stim C4,1027,HbR,-0.0
Stim C4,1028,HbO,0.0
Stim C4,1028,HbR,-0.0
Stim C4,1029,HbO,0.0
Stim C4,1029,HbR,-0.0
Stim C4,1030,HbO,0.0
Stim C4,1030,HbR,-0.0
Stim C4,1031,HbO,0.0
Stim C4,1031,HbR,-0.0
Stim C4,1032,HbO,0.0
Stim C4,1032,HbR,-0.0
Stim C4,1033,HbO,0.0
Stim C4,1033,HbR,-0.0
Stim C4,1034,HbO,0.0
Stim C4,1034,HbR,-0.0
Stim C4,1035,HbO,0.0
Stim C4,1035,HbR,-0.0
Stim C4,1036,HbO,0.0
Stim C4,1036,HbR,-0.0
Stim C4,1037,HbO,0.0
Stim C4,1037,HbR,-0.0
Stim C4,1038,HbO,0.0
Stim C4,1038,HbR,-0.0
Stim C4,1039,HbO,0.0
Stim C4,1039,HbR,-0.0
Stim C4,1040,HbO,0.0
Stim C4,1040,HbR,-0.0
Stim C4,1041,HbO,0.0
Stim C4,1041,HbR,-0.0
Stim C4,1042,HbO,0.0
Stim C4,1042,HbR,-0.0
Stim C4,1043,HbO,0.0
Stim C4,1043,HbR,-0.0
Stim C4,1044,HbO,0.0
Stim C4,1044,HbR,-0.0
Stim C4,1045,HbO,0.0
Stim C4,1045,HbR,-0.0
Stim C4,1046,HbO,0.0
Stim C4,1046,HbR,-0.0
Stim C4,1047,HbO,0.0
Stim C4,1047,HbR,-0.0
Stim C4,1048,HbO,0.0
Stim C4,1048,HbR,-0.0
Stim C4,1049,HbO,0.0
Stim C4,1049,HbR,-0.0
Stim C4,1050,HbO,0.0
Stim C4,1050,HbR,-0.0
Stim C4,1051,HbO,0.0
Stim C4,1051,HbR,-0.0
Stim C4,1052,HbO,0.0
Stim C4,1052,HbR,-0.0
Stim C4,1053,HbO,0.0
Stim C4,1053,HbR,-0.0
Stim C4,1054,HbO,0.0
Stim C4,1054,HbR,-0.0
Stim C4,1055,HbO,0.0
Stim C4,1055,HbR,-0.0
Stim C4,1056,HbO,0.0
Stim C4,1056,HbR,-0.0
Stim C4,1057,HbO,0.0
Stim C4,1057,HbR,-0.0
Stim C4,1058,HbO,0.0
Stim C4,1058,HbR,-0.0
Stim C4,1059,HbO,0.0
Stim C4,1059,HbR,-0.0
Stim C4,1060,HbO,0.0
Stim C4,1060,HbR,-0.0
Stim C4,1061,HbO,0.0
Stim C4,1061,HbR,-0.0
Stim C4,1062,HbO,0.0
Stim C4,1062,HbR,-0.0
Stim C4,1063,HbO,0.0
Stim C4,1063,HbR,-0.0
Stim C4,1064,HbO,0.0
Stim C4,1064,HbR,-0.0
Stim C4,1065,HbO,0.0
Stim C4,1065,HbR,-0.0
Stim C4,1066,HbO,0.0
Stim C4,1066,HbR,-0.0
Stim C4,1067,HbO,0.0
Stim C4,1067,HbR,-0.0
Stim C4,1068,HbO,0.0
Stim C4,1068,HbR,-0.0
Stim C4,1069,HbO,0.0
Stim C4,1069,HbR,-0.0
Stim C4,1070,HbO,0.0
Stim C4,1070,HbR,-0.0
Stim C4,1071,HbO,0.0
Stim C4,1071,HbR,-0.0
Stim C4,1072,HbO,0.0
Stim C4,1072,HbR,-0.0
Stim C4,1073,HbO,0.0
Stim C4,1073,HbR,-0.0
Stim C4,1074,HbO,0.0
Stim C4,1074,HbR,-0.0
Stim C4,1075,HbO,0.0
Stim C4,1075,HbR,-0.0
Stim C4,1076,HbO,0.0
Stim C4,1076,HbR,-0.0
Stim C4,1077,HbO,0.0
Stim C4,1077,HbR,-0.0
Stim C4,1078,HbO,0.0
Stim C4,1078,HbR,-0.0
Stim C4,1079,HbO,0.0
Stim C4,1079,HbR,-0.0
Stim C4,1080,HbO,0.0
Stim C4,1080,HbR,-0.0
Stim C4,1081,HbO,0.0
Stim C4,1081,HbR,-0.0
Stim C4,1082,HbO,0.0
Stim C4,1082,HbR,-0.0
Stim C4,1083,HbO,0.0
Stim C4,1083,HbR,-0.0
Stim C4,1084,HbO,0.0
Stim C4,1084,HbR,-0.0
Stim C4,1085,HbO,0.0
Stim C4,1085,HbR,-0.0
Stim C4,1086,HbO,0.0
Stim C4,1086,HbR,-0.0
Stim C4,1087,HbO,0.0
Stim C4,1087,HbR,-0.0
Stim C4,1088,HbO,0.0
Stim C4,1088,HbR,-0.0
Stim C4,1089,HbO,0.0
Stim C4,1089,HbR,-0.0
Stim C4,1090,HbO,0.0
Stim C4,1090,HbR,-0.0
Stim C4,1091,HbO,0.0
Stim C4,1091,HbR,-0.0
Stim C4,1092,HbO,0.0
Stim C4,1092,HbR,-0.0
Stim C4,1093,HbO,0.0
Stim C4,1093,HbR,-0.0
Stim C4,1094,HbO,0.0
Stim C4,1094,HbR,-0.0
Stim C4,1095,HbO,0.0
Stim C4,1095,HbR,-0.0
Stim C4,1096,HbO,0.0
Stim C4,1096,HbR,-0.0
Stim C4,1097,HbO,0.0
Stim C4,1097,HbR,-0.0
Stim C4,1098,HbO,0.0
Stim C4,1098,HbR,-0.0
Stim C4,1099,HbO,0.0
Stim C4,1099,HbR,-0.0
Stim C4,1100,HbO,0.0
Stim C4,1100,HbR,-0.0
Stim C4,1101,HbO,0.0
Stim C4,1101,HbR,-0.0
Stim C4,1102,HbO,0.0
Stim C4,1102,HbR,-0.0
Stim C4,1103,HbO,0.0
Stim C4,1103,HbR,-0.0
Stim C4,1104,HbO,0.0
Stim C4,1104,HbR,-0.0
Stim C4,1105,HbO,0.0
Stim C4,1105,HbR,-0.0
Stim C4,1106,HbO,0.0
Stim C4,1106,HbR,-0.0
Stim C4,1107,HbO,0.0
Stim C4,1107,HbR,-0.0
Stim C4,1108,HbO,0.0
Stim C4,1108,HbR,-0.0
Stim C4,1109,HbO,0.0
Stim C4,1109,HbR,-0.0
Stim C4,1110,HbO,0.0
Stim C4,1110,HbR,-0.0
Stim C4,1111,HbO,0.0
Stim C4,1111,HbR,-0.0
Stim C4,1112,HbO,0.0
Stim C4,1112,HbR,-0.0
Stim C4,1113,HbO,0.0
Stim C4,1113,HbR,-0.0
Stim C4,1114,HbO,0.0
Stim C4,1114,HbR,-0.0
Stim C4,1115,HbO,0.0
Stim C4,1115,HbR,-0.0
Stim C4,1116,HbO,0.0
Stim C4,1116,HbR,-0.0
Stim C4,1117,HbO,0.0
Stim C4,1117,HbR,-0.0
Stim C4,1118,HbO,0.0
Stim C4,1118,HbR,-0.0
Stim C4,1119,HbO,0.0
Stim C4,1119,HbR,-0.0
Stim C4,1120,HbO,0.0
Stim C4,1120,HbR,-0.0
Stim C4,1121,HbO,0.0
Stim C4,1121,HbR,-0.0
Stim C4,1122,HbO,0.0
Stim C4,1122,HbR,-0.0
Stim C4,1123,HbO,0.0
Stim C4,1123,HbR,-0.0
Stim C4,1124,HbO,0.0
Stim C4,1124,HbR,-0.0
Stim C4,1125,HbO,0.0
Stim C4,1125,HbR,-0.0
Stim C4,1126,HbO,0.0
Stim C4,1126,HbR,-0.0
Stim C4,1127,HbO,0.0
Stim C4,1127,HbR,-0.0
Stim C4,1128,HbO,0.0
Stim C4,1128,HbR,-0.0
Stim C4,1129,HbO,0.0
Stim C4,1129,HbR,-0.0
Stim C4,1130,HbO,0.0
Stim C4,1130,HbR,-0.0
Stim C4,1131,HbO,0.0
Stim C4,1131,HbR,-0.0
Stim C4,1132,HbO,0.0
Stim C4,1132,HbR,-0.0
Stim C4,1133,HbO,0.0
Stim C4,1133,HbR,-0.0
Stim C4,1134,HbO,0.0
Stim C4,1134,HbR,-0.0
Stim C4,1135,HbO,0.0
Stim C4,1135,HbR,-0.0
Stim C4,1136,HbO,0.0
Stim C4,1136,HbR,-0.0
Stim C4,1137,HbO,0.0
Stim C4,1137,HbR,-0.0
Stim C4,1138,HbO,0.0
Stim C4,1138,HbR,-0.0
Stim C4,1139,HbO,0.0
Stim C4,1139,HbR,-0.0
Stim C4,1140,HbO,0.0
Stim C4,1140,HbR,-0.0
Stim C4,1141,HbO,0.0
Stim C4,1141,HbR,-0.0
Stim C4,1142,HbO,0.0
Stim C4,1142,HbR,-0.0
Stim C4,1143,HbO,0.0
Stim C4,1143,HbR,-0.0
Stim C4,1144,HbO,0.0
Stim C4,1144,HbR,-0.0
Stim C4,1145,HbO,0.0
Stim C4,1145,HbR,-0.0
Stim C4,1146,HbO,0.0
Stim C4,1146,HbR,-0.0
Stim C4,1147,HbO,0.0
Stim C4,1147,HbR,-0.0
Stim C4,1148,HbO,0.0
Stim C4,1148,HbR,-0.0
Stim C4,1149,HbO,0.0
Stim C4,1149,HbR,-0.0
Stim C4,1150,HbO,0.0
Stim C4,1150,HbR,-0.0
Stim C4,1151,HbO,0.0
Stim C4,1151,HbR,-0.0
Stim C4,1152,HbO,0.0
Stim C4,1152,HbR,-0.0
Stim C4,1153,HbO,0.0
Stim C4,1153,HbR,-0.0
Stim C4,1154,HbO,0.0
Stim C4,1154,HbR,-0.0
Stim C4,1155,HbO,0.0
Stim C4,1155,HbR,-0.0
Stim C4,1156,HbO,0.0
Stim C4,1156,HbR,-0.0
Stim C4,1157,HbO,0.0
Stim C4,1157,HbR,-0.0
Stim C4,1158,HbO,0.0
Stim C4,1158,HbR,-0.0
Stim C4,1159,HbO,0.0
Stim C4,1159,HbR,-0.0
Stim C4,1160,HbO,0.0
Stim C4,1160,HbR,-0.0
Stim C4,1161,HbO,0.0
Stim C4,1161,HbR,-0.0
Stim C4,1162,HbO,0.0
Stim C4,1162,HbR,-0.0
Stim C4,1163,HbO,0.0
Stim C4,1163,HbR,-0.0
Stim C4,1164,HbO,0.0
Stim C4,1164,HbR,-0.0
Stim C4,1165,HbO,0.0
Stim C4,1165,HbR,-0.0
Stim C4,1166,HbO,0.0
Stim C4,1166,HbR,-0.0
Stim C4,1167,HbO,0.0
Stim C4,1167,HbR,-0.0
Stim C4,1168,HbO,0.0
Stim C4,1168,HbR,-0.0
Stim C4,1169,HbO,0.0
Stim C4,1169,HbR,-0.0
Stim C4,1170,HbO,0.0
Stim C4,1170,HbR,-0.0
Stim C4,1171,HbO,0.0
Stim C4,1171,HbR,-0.0
Stim C4,1172,HbO,0.0
Stim C4,1172,HbR,-0.0
Stim C4,1173,HbO,0.0
Stim C4,1173,HbR,-0.0
Stim C4,1174,HbO,0.0
Stim C4,1174,HbR,-0.0
Stim C4,1175,HbO,0.0
Stim C4,1175,HbR,-0.0
Stim C4,1176,HbO,0.0
Stim C4,1176,HbR,-0.0
Stim C4,1177,HbO,0.0
Stim C4,1177,HbR,-0.0
Stim C4,1178,HbO,0.0
Stim C4,1178,HbR,-0.0
